cell_0,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_20,cell_21,cell_22,cell_23,cell_24,cell_25,cell_26,cell_27,cell_28,cell_29,cell_30,cell_31,cell_32,cell_33,cell_34,cell_35,cell_36,cell_37,cell_38,cell_39,cell_40,cell_41,cell_42,cell_43,cell_44,cell_45,cell_46,cell_47,cell_48,cell_49,cell_50,cell_51,cell_52,cell_53,cell_54,cell_55,num_p,winner
3,3,0,3,1,1,0,1,2,1,0,2,3,3,0,3,1,1,3,3,1,2,0,2,3,3,1,1,3,2,0,2,2,3,3,2,1,1,0,1,3,1,2,3,2,2,0,2,2,1,1,3,2,2,2,1,3,2
3,3,0,3,1,1,0,1,2,1,1,2,3,3,0,3,1,1,3,3,1,2,0,2,3,3,1,1,3,2,0,2,2,3,3,2,1,1,0,1,3,1,2,3,2,2,0,2,2,1,1,3,2,2,2,1,3,2
3,3,0,3,1,1,0,1,2,1,1,2,3,3,0,3,1,1,3,3,1,2,0,2,3,3,1,1,3,2,0,2,2,3,3,2,1,1,0,1,3,1,2,3,2,2,2,2,2,1,1,3,2,2,2,1,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,1,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,1,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,1,2,2,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,2,1,0,1,2,2,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,2,1,0,1,2,2,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,2,1,0,1,2,2,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,1,0,0,0,2,1,0,1,2,2,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,1,1,0,0,2,1,0,1,2,2,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,1,1,0,0,2,1,0,1,2,2,0,2,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,1,1,0,0,2,1,0,1,2,2,1,2,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,2,0,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,0,0,2,0,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,0,0,2,0,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,3,0,0,2,0,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,3,0,0,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,2,3,0,0,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,2,3,0,0,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,2,3,0,2,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,2,3,0,2,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,2,3,1,2,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,1,1,3,0,0,0,2,0,1,2,3,1,2,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,1,1,3,0,0,0,2,0,1,2,3,1,2,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,1,1,3,0,0,0,2,0,1,2,3,1,2,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,3,3,1,0,0,0,0,0,1,1,3,0,0,0,2,0,1,2,3,1,2,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,3,3,1,0,0,0,0,0,1,1,3,0,0,0,2,0,1,2,3,1,2,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,2,0,0,0,0,0,3,3,1,0,0,0,0,0,1,1,3,0,0,0,2,0,1,2,3,1,2,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,2,0,0,0,0,0,3,3,1,0,0,0,0,0,1,1,3,0,2,0,2,0,1,2,3,1,2,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,3,3,2,0,0,0,0,0,3,3,1,0,0,0,0,0,1,1,3,0,2,0,2,0,1,2,3,1,2,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,3,3,2,0,0,0,0,0,3,3,1,0,1,0,0,0,1,1,3,0,2,0,2,0,1,2,3,1,2,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,3,3,2,0,0,0,0,0,3,3,1,0,1,0,0,0,1,1,3,0,2,2,2,0,1,2,3,1,2,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,3,3,2,0,0,0,0,0,3,3,1,0,1,3,0,0,1,1,3,0,2,2,2,0,1,2,3,1,2,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,3,3,2,0,0,0,0,0,3,3,1,0,1,3,0,0,1,1,3,0,2,2,2,1,1,2,3,1,2,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,3,3,2,0,0,0,0,0,3,3,1,0,1,3,0,0,1,1,3,2,2,2,2,1,1,2,3,1,2,2,2,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,1,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,2,1,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,1,2,1,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,1,1,2,1,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,2,0,0,0,1,1,2,1,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,2,2,0,0,0,1,1,2,1,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,1,2,2,0,0,0,1,1,2,1,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,1,2,2,0,0,0,1,1,2,1,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,3,3,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,3,3,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,2,3,3,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,1,0,0,0,2,1,0,2,3,3,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,3,1,0,0,0,2,1,0,2,3,3,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,3,1,0,0,0,2,1,0,2,3,3,2,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,3,1,0,0,0,2,1,0,2,3,3,2,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,3,1,0,0,0,2,1,0,2,3,3,2,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,0,3,1,0,0,0,2,1,0,2,3,3,2,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,0,1,2,0,0,0,0,1,0,3,1,0,0,0,2,1,0,2,3,3,2,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,2,0,1,2,0,0,0,0,1,0,3,1,0,0,0,2,1,0,2,3,3,2,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,2,0,1,2,0,0,0,0,1,0,3,1,2,0,0,2,1,0,2,3,3,2,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,1,3,0,0,0,0,2,0,1,2,0,0,0,0,1,0,3,1,2,0,0,2,1,0,2,3,3,2,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,3,0,1,3,0,0,0,0,2,0,1,2,0,0,0,0,1,0,3,1,2,0,0,2,1,0,2,3,3,2,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,3,0,1,3,0,0,0,0,2,0,1,2,0,0,0,2,1,0,3,1,2,0,0,2,1,0,2,3,3,2,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,3,0,1,3,0,0,0,0,2,0,1,2,3,0,0,2,1,0,3,1,2,0,0,2,1,0,2,3,3,2,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,3,0,1,3,0,0,0,0,2,0,1,2,3,0,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,3,0,1,3,0,0,0,2,2,0,1,2,3,0,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,3,0,1,3,3,0,0,2,2,0,1,2,3,0,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,3,0,1,3,3,0,0,2,2,0,1,2,3,0,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,3,0,1,3,3,0,0,2,2,0,1,2,3,0,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,2,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,1,0,0,0,1,3,0,1,3,3,0,0,2,2,0,1,2,3,0,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,2,3,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,3,1,0,0,0,1,3,0,1,3,3,0,0,2,2,0,1,2,3,0,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,2,3,3
0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,1,0,3,1,0,0,0,1,3,0,1,3,3,0,0,2,2,0,1,2,3,0,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,2,3,3
0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,3,1,0,3,1,0,0,0,1,3,0,1,3,3,0,0,2,2,0,1,2,3,0,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,2,3,3
0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,3,1,0,3,1,0,0,0,1,3,0,1,3,3,0,0,2,2,0,1,2,3,1,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,2,3,3
0,0,0,3,0,0,0,0,1,2,0,2,0,0,0,0,3,1,0,3,1,0,0,0,1,3,0,1,3,3,0,0,2,2,0,1,2,3,1,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,2,3,3
0,0,0,3,0,0,0,0,1,2,0,2,0,0,0,0,3,1,0,3,1,0,0,0,1,3,0,1,3,3,3,0,2,2,0,1,2,3,1,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,2,3,3
0,0,0,3,0,0,0,0,1,2,0,2,1,0,0,0,3,1,0,3,1,0,0,0,1,3,0,1,3,3,3,0,2,2,0,1,2,3,1,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,2,3,3
0,2,0,3,0,0,0,0,1,2,0,2,1,0,0,0,3,1,0,3,1,0,0,0,1,3,0,1,3,3,3,0,2,2,0,1,2,3,1,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,2,3,3
0,2,0,3,3,0,0,0,1,2,0,2,1,0,0,0,3,1,0,3,1,0,0,0,1,3,0,1,3,3,3,0,2,2,0,1,2,3,1,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,2,3,3
0,2,0,3,3,0,0,0,1,2,0,2,1,0,0,0,3,1,0,3,1,0,1,0,1,3,0,1,3,3,3,0,2,2,0,1,2,3,1,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,2,3,3
0,2,0,3,3,0,0,0,1,2,0,2,1,0,0,0,3,1,0,3,1,2,1,0,1,3,0,1,3,3,3,0,2,2,0,1,2,3,1,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,2,3,3
0,2,0,3,3,0,0,0,1,2,0,2,1,3,0,0,3,1,0,3,1,2,1,0,1,3,0,1,3,3,3,0,2,2,0,1,2,3,1,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,2,3,3
0,2,0,3,3,1,0,0,1,2,0,2,1,3,0,0,3,1,0,3,1,2,1,0,1,3,0,1,3,3,3,0,2,2,0,1,2,3,1,0,2,1,0,3,1,2,1,0,2,1,0,2,3,3,2,2,3,3
0,2,0,3,3,1,0,0,1,2,0,2,1,3,0,0,3,1,0,3,1,2,1,0,1,3,0,1,3,3,3,0,2,2,0,1,2,3,1,0,2,1,0,3,1,2,1,0,2,1,2,2,3,3,2,2,3,3
3,2,0,3,3,1,0,0,1,2,0,2,1,3,0,0,3,1,0,3,1,2,1,0,1,3,0,1,3,3,3,0,2,2,0,1,2,3,1,0,2,1,0,3,1,2,1,0,2,1,2,2,3,3,2,2,3,3
3,2,0,3,3,1,0,0,1,2,0,2,1,3,0,0,3,1,0,3,1,2,1,0,1,3,0,1,3,3,3,0,2,2,0,1,2,3,1,0,2,1,1,3,1,2,1,0,2,1,2,2,3,3,2,2,3,3
3,2,0,3,3,1,0,0,1,2,0,2,1,3,0,0,3,1,0,3,1,2,1,0,1,3,0,1,3,3,3,0,2,2,2,1,2,3,1,0,2,1,1,3,1,2,1,0,2,1,2,2,3,3,2,2,3,3
3,2,0,3,3,1,0,0,1,2,0,2,1,3,0,0,3,1,0,3,1,2,1,0,1,3,3,1,3,3,3,0,2,2,2,1,2,3,1,0,2,1,1,3,1,2,1,0,2,1,2,2,3,3,2,2,3,3
3,2,0,3,3,1,0,0,1,2,0,2,1,3,0,0,3,1,1,3,1,2,1,0,1,3,3,1,3,3,3,0,2,2,2,1,2,3,1,0,2,1,1,3,1,2,1,0,2,1,2,2,3,3,2,2,3,3
3,2,0,3,3,1,0,0,1,2,0,2,1,3,2,0,3,1,1,3,1,2,1,0,1,3,3,1,3,3,3,0,2,2,2,1,2,3,1,0,2,1,1,3,1,2,1,0,2,1,2,2,3,3,2,2,3,3
3,2,0,3,3,1,0,0,1,2,3,2,1,3,2,0,3,1,1,3,1,2,1,0,1,3,3,1,3,3,3,0,2,2,2,1,2,3,1,0,2,1,1,3,1,2,1,0,2,1,2,2,3,3,2,2,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,1,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,1,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,2,1,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,2,1,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,3,2,0,0,0,0,1,0,2,1,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,3,2,0,0,0,0,1,0,2,1,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,1,0,0,0,0,3,0,3,2,0,0,0,0,1,0,2,1,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,0,1,1,0,0,0,0,3,0,3,2,0,0,0,0,1,0,2,1,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,2,0,1,1,0,0,0,0,3,0,3,2,0,0,0,0,1,0,2,1,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,2,0,1,1,0,0,0,0,3,0,3,2,0,0,0,0,1,0,2,1,0,0,0,3,3
